run1_srcid,sector,input_file,source_file,source_member,aermod_srcid,facility_id,facility_name,region_cd,erptype,unit_id,rel_point_id,process_id,scc,poll,longitude,latitude,utm_e_m,utm_n_m,src_elev_m,ann_value,emis_gps,so2_ann_value_total,so2_emis_gps_total,so2_allocation_fraction,allocation_basis,stkhgt,stkhgt_m,stkdiam,stkdiam_m,stktemp,stktemp_k,stkvel,stkvel_mps,srcgroup,rank
Q0001363,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31768013_30365112_11039114,4835311,GALVESTON BAY REFINERY,48167,2,31768013,30365112,11039114,30600903,SO2,-94.924531,29.374153000000003,313211.4834617295,3250978.848254964,0.0,12.759130385784339,0.36703730281753755,645.6491,18.573154836210488,0.019761710170097563,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,221.0,67.3608,5.1,1.55448,931.1900000000002,772.7,0.2446,0.07455408,FAC001,1
Q0001364,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31771713_30419312_11005914,4835311,GALVESTON BAY REFINERY,48167,2,31771713,30419312,11005914,30600903,SO2,-94.924081,29.373778,313254.48267196317,3250936.566974746,0.0,28.816258932676103,0.8289469294651334,645.6491,18.573154836210488,0.04463145527915412,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,336.0,102.4128,8.9,2.7127200000000005,931.1900000000002,772.7,0.1874,0.05711952,FAC001,1
Q0001365,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31772013_30390412_11005614,4835311,GALVESTON BAY REFINERY,48167,2,31772013,30390412,11005614,30600904,SO2,-94.923739,29.374139000000003,313288.34185695124,3250976.0296728844,0.0,25.023561047402566,0.7198437570605664,645.6491,18.573154836210488,0.03875721509935128,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,200.0,60.96,6.0,1.8288,1012.37,817.8000000000001,0.4124,0.12569952,FAC001,1
Q0001366,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31772713_64718112_97557114,4835311,GALVESTON BAY REFINERY,48167,2,31772713,64718112,97557114,30600904,SO2,-94.939797,29.377225,311735.1786470512,3251343.843569754,0.0,35.56891016754354,1.0231980125071773,645.6491,18.573154836210488,0.05509015681667263,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,300.0,91.44,5.1,1.55448,1012.37,817.8000000000001,0.2446,0.07455408,FAC001,1
Q0001367,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31773113_129685312_183770714,4835311,GALVESTON BAY REFINERY,48167,2,31773113,129685312,183770714,40600253,SO2,-94.934917,29.370371999999996,312196.309669096,3250576.4604384084,0.0,0.519434710374419,0.014942391003234162,645.6491,18.573154836210488,0.0008045155028860398,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,60.0,18.288,4.5,1.3716000000000002,1700.0,1199.8166666666666,25.0,7.62,FAC001,1
Q0001368,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31774113_30382512_11003314,4835311,GALVESTON BAY REFINERY,48167,2,31774113,30382512,11003314,40301107,SO2,-94.933828,29.367683000000003,312297.09430582717,3250276.685921797,0.0,0.416372267839812,0.011977630883544844,645.6491,18.573154836210488,0.0006448894110435715,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,39.9,12.16152,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001369,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31774413_30406612_11003014,4835311,GALVESTON BAY REFINERY,48167,2,31774413,30406612,11003014,40301199,SO2,-94.932892,29.366675,312386.1142257572,3250163.4645061227,0.0,0.39163728163150635,0.011266088454819408,645.6491,18.573154836210488,0.0006065791490013792,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,39.9,12.16152,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001370,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31776313_30416112_11001114,4835311,GALVESTON BAY REFINERY,48167,2,31776313,30416112,11001114,40301199,SO2,-94.938008,29.378603,311911.3778323021,3251493.6843873253,0.0,1.916961431143689,0.05514453822622131,645.6491,18.573154836210488,0.0029690453082699087,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,42.0,12.8016,41.9,12.77112,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001371,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31776413_30419012_11001014,4835311,GALVESTON BAY REFINERY,48167,2,31776413,30419012,11001014,40301199,SO2,-94.936147,29.378631,312092.0800317902,3251493.790281366,0.0,1.636631587449558,0.04708039070066637,645.6491,18.573154836210488,0.002534862338458395,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,42.0,12.8016,41.9,12.77112,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001372,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31776813_30382912_11000614,4835311,GALVESTON BAY REFINERY,48167,2,31776813,30382912,11000614,40301199,SO2,-94.939856,29.372261,311720.3109599217,3250793.7745137652,0.0,9.176679883281402,0.26398224105713686,645.6491,18.573154836210488,0.014213107217653368,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,39.9,12.16152,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001373,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31777113_30372312_11000314,4835311,GALVESTON BAY REFINERY,48167,2,31777113,30372312,11000314,40301102,SO2,-94.940783,29.372858,311631.41939148813,3250861.435863448,0.0,2.8857483909689945,0.08301328335130091,645.6491,18.573154836210488,0.0044695305715891104,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,39.9,12.16152,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001374,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31777213_30398212_11000214,4835311,GALVESTON BAY REFINERY,48167,2,31777213,30398212,11000214,40301107,SO2,-94.930789,29.367883000000003,312592.49326521787,3250293.970522885,0.0,0.5730271804924145,0.016484066265472608,645.6491,18.573154836210488,0.0008875210706441232,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,39.7,12.100560000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001375,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31778413_30367512_10965914,4835311,GALVESTON BAY REFINERY,48167,2,31778413,30367512,10965914,40301102,SO2,-94.940731,29.373671999999996,311637.96686910023,3250951.568260185,0.0,2.7868084461357716,0.08016711363639915,645.6491,18.573154836210488,0.00431628952342034,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,39.9,12.16152,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001376,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31779013_30383012_10964914,4835311,GALVESTON BAY REFINERY,48167,2,31779013,30383012,10964914,40301199,SO2,-94.939663,29.370606,311736.0002236717,3250610.038350994,0.0,10.10011936839148,0.29054649172955316,645.6491,18.573154836210488,0.015643357000561884,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,39.9,12.16152,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001377,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31779813_30374612_10964114,4835311,GALVESTON BAY REFINERY,48167,2,31779813,30374612,10964114,40301199,SO2,-94.940789,29.376931,311638.3403139095,3251312.8596335873,0.0,2.3250887035807324,0.06688498830019102,645.6491,18.573154836210488,0.0036011646319660828,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,39.0,11.8872,38.9,11.85672,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001378,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31780013_30371612_10963914,4835311,GALVESTON BAY REFINERY,48167,2,31780013,30371612,10963914,40301199,SO2,-94.939914,29.378578000000005,311726.31271616963,3251493.986449349,0.0,1.8633689610256934,0.05360286296398287,645.6491,18.573154836210488,0.002886039740511825,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,42.0,12.8016,41.9,12.77112,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001379,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31780113_30398012_10963814,4835311,GALVESTON BAY REFINERY,48167,2,31780113,30398012,10963814,40301107,SO2,-94.930456,29.365822,312621.0458839089,3250065.0146679524,0.0,0.20612488506921386,0.005929520239378636,645.6491,18.573154836210488,0.0003192521836849364,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,39.2,11.94816,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001380,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31780213_30398112_10963714,4835311,GALVESTON BAY REFINERY,48167,2,31780213,30398112,10963714,40301107,SO2,-94.930981,29.365810999999997,312570.0567226255,3250064.638101925,0.0,0.23498236897890382,0.006759653072891645,645.6491,18.573154836210488,0.0003639474894008275,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,39.7,12.100560000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001381,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31780313_30409112_10963614,4835311,GALVESTON BAY REFINERY,48167,2,31780313,30409112,10963614,40301102,SO2,-94.930467,29.366408000000003,312621.0514635878,3250129.978920479,0.0,0.1978798896664453,0.00569233942980349,645.6491,18.573154836210488,0.0003064820963375389,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,39.6,12.07008,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001382,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31780613_30415312_10963314,4835311,GALVESTON BAY REFINERY,48167,2,31780613,30415312,10963314,40301109,SO2,-94.924044,29.369017,313249.3803712741,3250408.8450315874,0.0,0.17314490345813963,0.004980797001078054,645.6491,18.573154836210488,0.00026817183429534656,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.2,14.38656,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001383,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31780813_30363312_10963114,4835311,GALVESTON BAY REFINERY,48167,2,31780813,30363312,10963114,40301107,SO2,-94.930997,29.373996999999996,312583.5053223232,3250971.921857013,0.0,0.6678446276242529,0.01921164557558678,645.6491,18.573154836210488,0.0010343770751391939,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,39.7,12.100560000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001384,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31780913_30376812_10963014,4835311,GALVESTON BAY REFINERY,48167,2,31780913,30376812,10963014,40301110,SO2,-94.921761,29.367039,313467.40789004235,3250185.973711722,0.0,0.5276797057771876,0.015179571812809309,645.6491,18.573154836210488,0.0008172855902334373,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.3,14.41704,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001385,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31781013_30372012_10962914,4835311,GALVESTON BAY REFINERY,48167,2,31781013,30372012,10962914,40301110,SO2,-94.923936,29.367003000000004,313256.18788115995,3250185.4603076503,0.0,0.5524146919854932,0.015891114241534745,645.6491,18.573154836210488,0.0008555958522756296,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.5,14.478000000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001386,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31781113_30363212_10962814,4835311,GALVESTON BAY REFINERY,48167,2,31781113,30363212,10962814,40301110,SO2,-94.915422,29.370458000000003,314089.0275473279,3250554.7914739074,0.0,0.46584224025642335,0.013400715740995717,645.6491,18.573154836210488,0.0007215099351279563,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.4,14.44752,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001387,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31781213_30375512_10962714,4835311,GALVESTON BAY REFINERY,48167,2,31781213,30375512,10962714,40301107,SO2,-94.930781,29.373981,312604.444427637,3250969.801821482,0.0,0.5235572080758032,0.015060981408021736,645.6491,18.573154836210488,0.0008109005465597385,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001388,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31781413_30398612_10962514,4835311,GALVESTON BAY REFINERY,48167,2,31781413,30398612,10962514,40301109,SO2,-94.924967,29.368146999999997,313158.1856389705,3250313.899376613,0.0,0.22673737357613524,0.006522472263316499,645.6491,18.573154836210488,0.00035117740205343003,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.3,14.41704,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001389,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31781613_30415212_10962314,4835311,GALVESTON BAY REFINERY,48167,2,31781613,30415212,10962314,40301109,SO2,-94.924981,29.368983,313158.3537374297,3250406.5758488416,0.0,0.16489990805537108,0.004743616191502908,645.6491,18.573154836210488,0.0002554017469479491,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.3,14.41704,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001390,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31781713_30415112_10962214,4835311,GALVESTON BAY REFINERY,48167,2,31781713,30415112,10962214,40301199,SO2,-94.923819,29.370158,313273.30673329055,3250534.9424385196,0.0,1.385159227665117,0.03984637600862443,645.6491,18.573154836210488,0.0021453746743627725,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001391,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31781913_64719612_97554814,4835311,GALVESTON BAY REFINERY,48167,2,31781913,64719612,97554814,40301102,SO2,-94.922656,29.370175,313386.2411840075,3250534.9671328897,0.0,1.3356892552485058,0.03842329115117356,645.6491,18.573154836210488,0.0020687541502783877,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001392,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31782013_30415012_10961914,4835311,GALVESTON BAY REFINERY,48167,2,31782013,30415012,10961914,40301102,SO2,-94.924803,29.371983,313181.11443286145,3250738.781769294,0.0,1.4057717161720384,0.0404393280325623,645.6491,18.573154836210488,0.0021772998927312662,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,46.9,14.29512,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001393,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31782213_30415412_10961714,4835311,GALVESTON BAY REFINERY,48167,2,31782213,30415412,10961714,40301109,SO2,-94.924031,29.368167,313249.09037056135,3250314.6185732028,0.0,0.15253241495121825,0.00438784497714019,645.6491,18.573154836210488,0.00023624661592685294,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.2,14.38656,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001394,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31783913_30407612_10960014,4835311,GALVESTON BAY REFINERY,48167,2,31783913,30407612,10960014,40301110,SO2,-94.919142,29.3673,313722.14191974036,3250210.7194054597,0.0,0.342167309214895,0.009843003597368534,645.6491,18.573154836210488,0.0005299586249169944,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,47.6,14.50848,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001395,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31784213_30373512_10959714,4835311,GALVESTON BAY REFINERY,48167,2,31784213,30373512,10959714,40301107,SO2,-94.931517,29.373583,312532.26676108735,3250926.872940914,0.0,0.5853946735965675,0.016839837479835328,645.6491,18.573154836210488,0.0009066762016652195,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001396,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31790013_30383812_8099314,4835311,GALVESTON BAY REFINERY,48167,2,31790013,30383812,8099314,40301021,SO2,-94.936983,29.3728,312000.20679037157,3250848.8823543144,0.0,0.4287397609439648,0.012333402097907563,645.6491,18.573154836210488,0.0006640445420646677,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,42.0,12.8016,41.9,12.77112,80.0,299.81666666666666,0.1,0.03048,FAC001,1
Q0001397,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31790113_30418412_8099214,4835311,GALVESTON BAY REFINERY,48167,2,31790113,30418412,8099214,40301005,SO2,-94.93335,29.374571999999997,312356.1404687214,3251039.429265865,0.0,0.11130743793737549,0.0032019409292644635,645.6491,18.573154836210488,0.00017239617918986567,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,46.0,14.0208,45.9,13.99032,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001398,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31790213_30374312_8099114,4835311,GALVESTON BAY REFINERY,48167,2,31790213,30374312,8099114,40301005,SO2,-94.933739,29.374578000000003,312318.3890780928,3251040.7195836613,0.0,0.11542993563875976,0.003320531334052036,645.6491,18.573154836210488,0.0001787812228635644,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,46.0,14.0208,45.9,13.99032,78.0,298.7055555555555,0.1,0.03048,FAC001,1
Q0001399,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4835311_31790413_30396212_8098914,4835311,GALVESTON BAY REFINERY,48167,2,31790413,30396212,8098914,40301006,SO2,-94.930108,29.374706,312671.1048447058,3251049.073798278,0.0,0.11130743793737549,0.0032019409292644635,645.6491,18.573154836210488,0.00017239617918986567,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,39.9,12.16152,78.0,298.7055555555555,0.1,0.03048,FAC001,1
